"","FIPS","GEO_ID","pop2020","pop2020_w","pct_w","pct_pov","med_inc","pct_unins","incidence","death","svi"
"1606",30029,"0500000US30029",104357,94605,90.655154900965,10.9,56182,8.7,506.2,143.2,0.0924
"1607",30031,"0500000US30031",118960,105886,89.0097511768662,11.3,66397,7.8,432.1,116.6,0.0427
"1609",30035,"0500000US30035",13778,3526,25.5915227173755,31,36045,37.7,454.2,180.1,0.8583
"1611",30039,"0500000US30039",3309,3089,93.3514656996071,7.9,49881,6.9,398.9,130.1,0.0764
"1612",30041,"0500000US30041",16309,11172,68.502054080569,18.6,49321,6.6,429.1,188.3,0.6984
"1613",30043,"0500000US30043",12085,11016,91.1543235415805,7.8,69646,6.1,488.4,161.3,0.0481
"1614",30045,"0500000US30045",2023,1895,93.6727632229362,12.7,43661,8.1,339.8,128.8,0.0162
"1615",30047,"0500000US30047",31134,20640,66.294083638466,19.4,48829,14.2,471.9,146.2,0.6468
"1616",30049,"0500000US30049",70973,63037,88.8182830090316,10.4,65791,5.7,485.9,153.8,0.1258
"1617",30051,"0500000US30051",1959,1856,94.7422154160286,16.2,44875,8.6,406.5,113.4,0.4099
"1618",30053,"0500000US30053",19677,17948,91.2130914265386,17.4,40140,10.7,490.1,162.6,0.4194
"1619",30055,"0500000US30055",1729,1606,92.886061307114,6.2,49701,6.7,497.5,126.1,0.0774
"1620",30057,"0500000US30057",8623,8012,92.9142989678766,8.4,54107,9.4,380.7,127.1,0.1726
"1621",30059,"0500000US30059",1927,1789,92.8386092371562,11.9,46607,13,435.7,160,0.0465
"1622",30061,"0500000US30061",4535,4097,90.3417861080485,18.6,41705,7.7,401.4,159.1,0.5621
"1623",30063,"0500000US30063",117922,101540,86.1077661505063,14.3,54062,6.7,431.5,143.1,0.178
"1624",30065,"0500000US30065",4730,4339,91.7336152219873,12.7,43274,6.8,553.5,168.1,0.3551
"1625",30067,"0500000US30067",17191,15849,92.1935896690129,12.6,53068,10.3,423.3,150.7,0.0688
"1627",30071,"0500000US30071",4217,3524,83.5665164809106,12.4,46212,16.2,507.9,137.1,0.4146
"1628",30073,"0500000US30073",5898,4676,79.2811122414378,19.3,51151,8.5,447.1,169.8,0.8296
"1630",30077,"0500000US30077",6946,6092,87.7051540454938,11.7,54667,6.4,487.6,166,0.2545
"1631",30079,"0500000US30079",1088,1004,92.2794117647059,13.3,43625,4,598.5,244.7,0.0758
"1632",30081,"0500000US30081",44174,40362,91.3704894281704,12.3,53054,10.9,408,151.5,0.186
"1633",30083,"0500000US30083",11491,10117,88.0428161169611,5.8,67205,9.8,430.6,152.3,0.2121
"1634",30085,"0500000US30085",10794,3630,33.6297943301834,28.3,43194,27.7,450.7,185.6,0.8879
"1635",30087,"0500000US30087",8329,4834,58.0381798535238,17,57992,18.8,558.4,165.2,0.607
"1636",30089,"0500000US30089",12400,10888,87.8064516129032,15.9,40823,11.5,491.1,157.6,0.3478
"1637",30091,"0500000US30091",3539,3200,90.4210228878214,10.1,55521,9,493.3,176.5,0.0949
"1638",30093,"0500000US30093",35133,31800,90.5131927247887,17.4,45718,5.3,468.1,163,0.5258
"1639",30095,"0500000US30095",8963,8216,91.6657369184425,7.2,64645,6.3,480.9,149,0.036
"1640",30097,"0500000US30097",3678,3375,91.7618270799347,5.7,49886,5.8,436.2,102.7,0.0086
"1641",30099,"0500000US30099",6226,5685,91.3106328300675,13.3,55000,10.6,430.4,141.6,0.2981
"1642",30101,"0500000US30101",4971,4268,85.8579762623215,12.3,50721,8,364,175.6,0.4768
"1644",30105,"0500000US30105",7578,6392,84.3494325679599,11.1,53162,8.4,489.6,121.4,0.1162
"1645",30107,"0500000US30107",2069,1877,90.7201546640889,15.3,39655,13.3,440.8,152,0.5436
"1647",30111,"0500000US30111",164731,139965,84.9657927166107,9.8,61264,7.2,523.3,154.5,0.2497
"1648",31001,"0500000US31001",31205,26656,85.4222079794905,12.5,53023,7.5,478.1,155.4,0.3592
"1649",31003,"0500000US31003",6295,5937,94.3129467831612,11.1,49912,6.2,450.4,122.3,0.1032
"1653",31011,"0500000US31011",5379,5091,94.6458449525934,5.8,54979,6.2,521.1,154.3,0.0283
"1654",31013,"0500000US31013",10842,9063,83.5915882678473,14.1,54004,6.8,448,130.6,0.3586
"1655",31015,"0500000US31015",1810,1724,95.2486187845304,9.1,47778,13.4,489.5,189.6,0.092
"1656",31017,"0500000US31017",2903,2664,91.7671374440234,13,43098,12.2,331.5,131.6,0.1252
"1657",31019,"0500000US31019",50084,43363,86.5805446849293,13.5,59431,8.9,467.6,148.2,0.2656
"1658",31021,"0500000US31021",6722,6248,92.9485272240405,12.3,54203,10.1,479.3,146.2,0.2541
"1659",31023,"0500000US31023",8369,7725,92.3049348787191,7.2,58979,5.3,453.4,200.8,0.1172
"1660",31025,"0500000US31025",26598,24633,92.6122264831942,6.8,71846,6.2,491,150.4,0.0108
"1661",31027,"0500000US31027",8380,8064,96.2291169451074,7.2,61869,5.5,413.6,146.4,0.0121
"1662",31029,"0500000US31029",3893,3310,85.0244027742101,9.7,57009,8.1,457.1,171.9,0.1551
"1663",31031,"0500000US31031",5455,4830,88.5426214482126,7.8,56651,5.9,379.3,113.8,0.2261
"1664",31033,"0500000US31033",9468,8518,89.9662019433883,9.6,53871,6,432.5,147,0.121
"1665",31035,"0500000US31035",6104,5502,90.1376146788991,10.5,57173,8.9,465.8,130.8,0.1646
"1666",31037,"0500000US31037",10582,5839,55.1786051786052,12.7,58872,13.5,395.7,127.2,0.5188
"1667",31039,"0500000US31039",9013,7841,86.996560523688,6.9,56768,7.5,463,132.9,0.1936
"1668",31041,"0500000US31041",10545,9920,94.0730203888099,11.5,52184,7.1,435.4,139.9,0.1818
"1669",31043,"0500000US31043",21582,11028,51.0981373366694,16.2,59231,12.8,409,160.8,0.8615
"1670",31045,"0500000US31045",8199,7069,86.2178314428589,14.7,50750,9.7,381.6,165.1,0.1717
"1671",31047,"0500000US31047",24111,15098,62.6187217452615,12.7,53721,10.5,428.4,140,0.7933
"1672",31049,"0500000US31049",1838,1709,92.9815016322089,8.8,47287,15.1,421.8,142.2,0.165
"1673",31051,"0500000US31051",5606,4735,84.4630752764895,9.5,56905,5.9,498.5,170,0.379
"1674",31053,"0500000US31053",37167,30548,82.1911911103936,12.5,54085,9.6,533.1,179.2,0.5691
"1675",31055,"0500000US31055",584526,398426,68.1622374368292,12,64629,9.2,495.6,161.4,0.4669
"1676",31057,"0500000US31057",1654,1506,91.0519951632406,10.6,41716,15.2,473.9,119,0.3038
"1677",31059,"0500000US31059",5551,5227,94.163213835345,8.8,60313,5.8,457.7,180.6,0.0618
"1678",31061,"0500000US31061",2889,2760,95.5347871235722,14.6,49282,5,505.2,142.1,0.0768
"1679",31063,"0500000US31063",2519,2376,94.3231441048035,9,54659,9.6,359.5,91.1,0.0994
"1680",31065,"0500000US31065",4636,4293,92.6013805004314,11,48838,8.2,534.9,184.7,0.1825
"1681",31067,"0500000US31067",21704,20298,93.521931441209,10.7,53110,5.3,480,158,0.1105
"1682",31069,"0500000US31069",1874,1748,93.2764140875133,7.7,43750,9.9,528.8,149.5,0.0143
"1683",31071,"0500000US31071",1813,1758,96.9663541092113,9.2,53000,3.8,461.4,160.7,0.043
"1684",31073,"0500000US31073",1893,1778,93.9249867934495,5.4,64053,5.1,384.2,123.9,0.0051
"1686",31077,"0500000US31077",2188,2102,96.0694698354662,10.2,47869,6.1,511,106.4,0.0411
"1687",31079,"0500000US31079",62895,43702,69.4840607361475,11.8,57104,11.9,447.6,157.7,0.6701
"1688",31081,"0500000US31081",9429,8894,94.3260154841447,5.2,64210,5.8,453.3,141.9,0.0089
"1689",31083,"0500000US31083",3073,2926,95.2164009111617,10.5,49835,6.7,396,150.6,0.1239
"1691",31087,"0500000US31087",2616,2497,95.4510703363914,11.3,49962,10.5,554.2,188.7,0.1943
"1692",31089,"0500000US31089",10127,9460,93.4136466870742,7.8,60387,6,433.6,141.4,0.0981
"1694",31093,"0500000US31093",6475,6200,95.7528957528958,7.9,59348,6,459.6,145.6,0.0803
"1695",31095,"0500000US31095",7240,6671,92.1408839779006,11.2,44510,5.6,434,155.7,0.2185
"1696",31097,"0500000US31097",5290,4187,79.1493383742911,8.5,54712,6.1,475.9,163.2,0.5777
"1697",31099,"0500000US31099",6688,6159,92.0903110047847,9.9,60266,6.1,487.5,167.8,0.0939
"1698",31101,"0500000US31101",8335,7509,90.0899820035993,12.4,50735,8,449,158.3,0.2268
"1700",31105,"0500000US31105",3434,3122,90.9143855562027,10.8,53403,13.6,389.2,192.6,0.5611
"1701",31107,"0500000US31107",8391,7018,83.6372303658682,9.3,52332,7.8,436,112.3,0.3277
"1702",31109,"0500000US31109",322608,258438,80.1089867579229,12.5,60527,7.2,448.2,143.6,0.3025
"1703",31111,"0500000US31111",34676,30678,88.4704118122044,9.9,59795,9.4,493.3,165.3,0.3675
"1705",31115,"0500000US31115",607,565,93.0807248764415,8.6,51000,5.1,409.9,267.3,0.0045
"1707",31119,"0500000US31119",35585,28898,81.2083743150204,14.9,53188,8.8,479,141.8,0.5105
"1708",31121,"0500000US31121",7668,7049,91.9274908711528,12,55649,9.1,479,162.4,0.1975
"1709",31123,"0500000US31123",4555,3892,85.4445664105379,8.7,46194,9.3,417.3,108.9,0.422
"1710",31125,"0500000US31125",3380,3224,95.3846153846154,11.4,49032,5.8,504.2,196.9,0.0825
"1711",31127,"0500000US31127",7074,6602,93.327678823862,11.6,51828,6.5,459.8,178.8,0.1659
"1712",31129,"0500000US31129",4095,3862,94.3101343101343,11.2,43388,6.7,469,168.6,0.1736
"1713",31131,"0500000US31131",15912,14172,89.0648567119155,11,59167,6.4,467.8,151.8,0.2287
"1714",31133,"0500000US31133",2544,2461,96.7374213836478,18.9,46452,13.2,428.5,132.3,0.2318
"1715",31135,"0500000US31135",2858,2660,93.072078376487,5,65543,4.8,364.5,165.2,0.0538
"1716",31137,"0500000US31137",8968,8286,92.3951828724353,9.6,59040,3.9,465.1,159.2,0.1226
"1717",31139,"0500000US31139",7317,6993,95.5719557195572,8,64511,4.6,423,148.1,0.0229
"1718",31141,"0500000US31141",34296,26932,78.5281082341964,8.7,62305,9.1,464.7,146.7,0.2994
"1719",31143,"0500000US31143",5214,4798,92.0214806290756,7.7,67719,12,446.4,121.5,0.1908
"1720",31145,"0500000US31145",10702,9734,90.9549616894038,11.7,48808,8.2,426.5,164.1,0.2373
"1721",31147,"0500000US31147",7871,7151,90.8524965061619,12.2,47917,8.7,522.9,167.9,0.1025
"1722",31149,"0500000US31149",1262,1223,96.9096671949287,5.3,56250,9,372.9,175.1,0.0092
"1723",31151,"0500000US31151",14292,9893,69.2205429610971,15.3,51502,12.7,506.5,172.7,0.5978
"1724",31153,"0500000US31153",190604,152525,80.0219302847789,5.9,82032,5.4,480.7,147,0.0971
"1725",31155,"0500000US31155",22278,20897,93.8010593410539,8.1,68682,4.5,464.4,159.1,0.0424
"1726",31157,"0500000US31157",36084,28265,78.3311162842257,13.6,49745,9.3,437.9,158.9,0.5675
"1727",31159,"0500000US31159",17609,16566,94.0768924981544,6.5,70389,5.1,426.9,163.8,0.0468
"1728",31161,"0500000US31161",5127,4143,80.8074897600936,17.1,45371,12.4,406.1,159.7,0.5968
"1729",31163,"0500000US31163",2959,2807,94.8631294356201,12.4,50781,9.1,601.2,149.5,0.0739
"1731",31167,"0500000US31167",5842,5308,90.8592947620678,6.2,63986,4.4,271.5,110.7,0.057
"1732",31169,"0500000US31169",5034,4817,95.689312673818,9.7,51821,4.9,503.1,157.4,0.058
"1734",31173,"0500000US31173",6773,2475,36.5421526649934,25.5,51034,25.3,468.2,221.8,0.8866
"1735",31175,"0500000US31175",4059,3865,95.220497659522,9.4,55324,8.6,449,121.3,0.1484
"1736",31177,"0500000US31177",20865,19518,93.5442127965492,7.9,71430,5.3,501.2,158.5,0.0379
"1737",31179,"0500000US31179",9697,8023,82.736928947097,12.2,56456,3.6,409.3,124.7,0.0847
"1738",31181,"0500000US31181",3395,3160,93.0780559646539,10.8,46188,6.4,433.7,201.4,0.1092
"1740",31185,"0500000US31185",14125,12789,90.541592920354,9.8,60298,7.1,453,143.6,0.1828
"1741",32001,"0500000US32001",25516,18717,73.3539739771124,13.2,57824,11.2,423.2,175.3,0.6048
"1742",32003,"0500000US32003",2265461,1016368,44.863628197528,13.7,59340,11.7,385.8,154.3,0.7404
"1743",32005,"0500000US32005",49488,40307,81.4480278047203,8.7,66810,7.8,416.2,127,0.1793
"1744",32007,"0500000US32007",53702,37435,69.7087631745559,11.7,81232,10.1,380.9,131.8,0.5178
"1747",32013,"0500000US32013",17285,12063,69.7888342493492,13.3,67756,12.1,387.7,137.6,0.5869
"1748",32015,"0500000US32015",5734,4282,74.6773630973143,9.7,88030,6.7,291.6,157,0.8261
"1749",32017,"0500000US32017",4499,3950,87.7972882862858,5.5,58462,9.4,261.5,112.9,0.4213
"1750",32019,"0500000US32019",59235,44813,75.6529079091753,11.6,56875,8.1,449.6,168.4,0.5783
"1751",32021,"0500000US32021",4554,3001,65.8981115502855,19.8,35806,9.8,413.6,170.7,0.8815
"1752",32023,"0500000US32023",51591,39153,75.8911438041519,16.4,47300,9.8,448.5,196.7,0.7309
"1753",32027,"0500000US32027",6650,4455,66.9924812030075,12,50491,11.8,359.3,112.4,0.9038
"1754",32029,"0500000US32029",4104,3427,83.5038986354776,8.2,66292,10.1,379.6,163.9,0.0717
"1755",32031,"0500000US32031",486492,311769,64.0851237019314,11.3,64791,9.4,429.8,147,0.5271
"1756",32033,"0500000US32033",9080,6746,74.295154185022,13.6,60827,7.7,369,162.5,0.3742
"1757",32510,"0500000US32510",58639,39852,67.9615955251624,11.3,55718,10.6,463.8,183.9,0.8443
"1758",33001,"0500000US33001",63705,59134,92.8247390314732,8.6,69447,6.6,519.3,166.9,0.0841
"1759",33003,"0500000US33003",50107,47199,94.1964196619235,9,63153,9,465,148.8,0.0583
"1760",33005,"0500000US33005",76458,69907,91.4318972507782,9,64751,6.3,471.2,149.7,0.1417
"1761",33007,"0500000US33007",31268,28946,92.5738774465908,12.5,47117,7.2,484.3,183.6,0.529
"1762",33009,"0500000US33009",91118,81268,89.189841743673,9.6,63389,7.1,446.9,144.8,0.1882
"1763",33011,"0500000US33011",422937,350270,82.8184812395227,7.8,81460,6.2,461.2,147.1,0.1911
"1764",33013,"0500000US33013",153808,138454,90.0174243212317,6.5,75737,5.7,484.7,157.7,0.1455
"1765",33015,"0500000US33015",314176,285715,90.9410648808311,4.6,93756,4.4,495.3,148.5,0.0111
"1766",33017,"0500000US33017",130889,115890,88.5406718670018,9.5,72960,6,505.6,180.9,0.1748
"1767",33019,"0500000US33019",43063,39420,91.5403014188515,11.7,61312,7,484.5,172.4,0.1513
"1768",34001,"0500000US34001",274534,156796,57.1135087093038,13.3,62110,8.1,495.2,159.4,0.7911
"1769",34003,"0500000US34003",955732,543849,56.9039228570352,6.7,101144,7.5,472.8,132.1,0.2395
"1770",34005,"0500000US34005",461860,303024,65.6094920538691,6.1,87416,4.3,530,157.5,0.2054
"1771",34007,"0500000US34007",523485,293198,56.0088636732667,12.2,70451,6.5,527.3,165.7,0.6118
"1772",34009,"0500000US34009",95263,81536,85.5904181056654,9.8,67074,6,570.5,179.6,0.3398
"1773",34011,"0500000US34011",154152,74606,48.397685401422,16.5,54149,9.4,503.4,187.6,0.9592
"1774",34013,"0500000US34013",863728,261487,30.274229850138,15.8,61510,11.4,462.5,142.5,0.8404
"1775",34015,"0500000US34015",302294,230313,76.1884126049475,7.4,87283,4.3,541.7,167.7,0.1675
"1776",34017,"0500000US34017",724854,248561,34.2911813965295,15.2,71189,12.9,405.9,125.4,0.6424
"1777",34019,"0500000US34019",128947,106790,82.8169713137956,4.5,115379,2.6,491.5,129.6,0.0264
"1778",34021,"0500000US34021",387340,178447,46.0698611039397,11.6,81057,7.7,501.4,145.3,0.558
"1779",34023,"0500000US34023",863162,361742,41.9089348233588,8.5,89533,6.8,456.4,134.2,0.4659
"1780",34025,"0500000US34025",643615,476056,73.9659579096199,6.9,99733,5.7,524.4,140.3,0.1605
"1781",34027,"0500000US34027",509285,354824,69.6710093562544,4.8,115527,4.7,486.5,132,0.1201
"1782",34029,"0500000US34029",637229,534036,83.8059786983957,10.1,70909,5.6,527.9,160.7,0.3354
"1783",34031,"0500000US34031",524118,229573,43.8017774623272,15.7,69688,12.5,454.8,137.5,0.7764
"1784",34033,"0500000US34033",64837,46600,71.8725419127967,12.4,66842,5.3,542.8,181.8,0.5901
"1785",34035,"0500000US34035",345361,185499,53.7116234896239,5.1,113611,5.3,459.6,125.1,0.1
"1786",34037,"0500000US34037",144221,121879,84.5084973755556,4.9,94520,3.9,507.5,161.4,0.0191
"1787",34039,"0500000US34039",575345,236589,41.1212402992987,9.5,80198,11.3,452.5,133.5,0.6232
"1788",34041,"0500000US34041",109632,86875,79.2423744892002,7.6,81307,5.7,505,159.9,0.2178
"1789",35001,"0500000US35001",676444,353144,52.2059475728959,16.7,53329,8.2,387.9,138.5,0.6828
"1790",35003,"0500000US35003",3579,2961,82.7326068734283,16.4,41910,10.7,242.9,104.2,0.3357
"1791",35005,"0500000US35005",65157,36649,56.2472182574397,19.4,43359,10,348.2,148.4,0.9551
"1792",35006,"0500000US35006",27172,8080,29.7364934491388,26.1,39413,9.1,360.6,132.6,0.9984
"1793",35007,"0500000US35007",12387,8137,65.6898361185114,20,36302,6,318.5,132.5,0.9627
"1794",35009,"0500000US35009",48430,27928,57.6667354945282,20.9,45092,10.5,360.1,158.8,0.8774
"1795",35011,"0500000US35011",1698,1298,76.4428739693757,16,31625,4.1,479.2,164.2,0.6939
"1796",35013,"0500000US35013",219561,104209,47.4624364071944,26.4,40973,10.3,403.9,128.6,0.9841
"1797",35015,"0500000US35015",62314,36266,58.198799627692,14.6,65328,9.5,375,156.6,0.7032
"1798",35017,"0500000US35017",28185,18266,64.8075217314174,24,37843,3.7,314.4,146.9,0.9296
"1799",35019,"0500000US35019",4452,2067,46.4285714285714,15.4,24798,5.1,404.5,165,0.9529
"1801",35023,"0500000US35023",4178,2655,63.5471517472475,25.8,42526,4.2,317.7,147.5,0.9631
"1802",35025,"0500000US35025",74455,34303,46.0721241018065,15.8,60546,13,354.1,162.8,0.9217
"1803",35027,"0500000US35027",20269,14263,70.3685430953673,10.6,46216,10.5,325.6,120.8,0.4796
"1804",35028,"0500000US35028",19419,14513,74.7360832174674,4.4,121324,3.2,419.6,114.3,0.0248
"1805",35029,"0500000US35029",25427,12797,50.3283910803477,27.7,29360,8.6,414.2,181,0.999
"1806",35031,"0500000US35031",72902,7639,10.4784505226194,34.8,33834,19.9,310,148.5,0.9889
"1807",35033,"0500000US35033",4189,2020,48.2215325853426,20,28446,5,312.7,117.4,0.7959
"1808",35035,"0500000US35035",67839,38167,56.2611477173897,22.1,41988,8.5,403.2,158,0.914
"1809",35037,"0500000US35037",8746,6181,70.6723073404985,20.4,29035,6,407,168.3,0.8096
"1810",35041,"0500000US35041",19191,11910,62.0603407847428,24.9,42702,10.9,354.3,138.6,0.943
"1811",35043,"0500000US35043",148834,81521,54.7731029200317,12.7,63802,8.8,409.4,132.4,0.4818
"1812",35045,"0500000US35045",121661,50416,41.4397382891806,21,50518,13.5,333,137,0.9194
"1813",35047,"0500000US35047",27201,12382,45.5203852799529,28.2,30946,5.7,346,135.9,0.9863
"1814",35049,"0500000US35049",154823,88915,57.4300975953185,12.8,61200,10.8,329.5,117.2,0.5255
"1815",35051,"0500000US35051",11576,8815,76.1489288182446,26.7,29755,5.3,407.7,171.7,0.9146
"1816",35053,"0500000US35053",16595,8099,48.8038565833082,29.7,42083,8.2,391.2,134.7,0.9745
"1817",35055,"0500000US35055",34489,19084,55.3335846211836,18.3,38329,9.7,329.1,120.3,0.8586
"1818",35057,"0500000US35057",15045,9801,65.1445663010967,23.7,36120,6,484.7,160.1,0.749
"1819",35059,"0500000US35059",4079,2712,66.4868840402059,19.4,35884,13.9,339.4,130.3,0.6793
"1820",35061,"0500000US35061",76205,39446,51.7630076766616,16.9,48945,8.2,400.9,146.7,0.9041
"1821",36001,"0500000US36001",314848,215496,68.4444557373717,11.9,66252,3.1,522.4,155.2,0.3041
"1822",36003,"0500000US36003",46456,42555,91.6028069571207,16.9,48412,6.6,506.2,167.8,0.5818
"1823",36005,"0500000US36005",1472654,207573,14.0951642408875,28,40088,8.6,441.2,140.7,0.9927
"1824",36007,"0500000US36007",198683,158674,79.8628971779166,17.4,52226,4.2,502.8,157,0.6166
"1825",36009,"0500000US36009",77042,68128,88.4296877028114,16.5,48703,6.9,500.6,156.7,0.7283
"1826",36011,"0500000US36011",76248,67017,87.893452943028,12.1,58377,5.1,522.6,159.1,0.5025
"1827",36013,"0500000US36013",127657,109333,85.6459105258623,18.2,46820,5.4,530.1,165.3,0.7248
"1828",36015,"0500000US36015",84148,70463,83.7369872130056,13.9,54940,4.3,537.4,179.8,0.485
"1829",36017,"0500000US36017",47220,43531,92.1876323591698,13.5,52002,4.3,534.8,160,0.5646
"1830",36019,"0500000US36019",79843,70142,87.8499054394249,15,56365,3.9,515.1,157.7,0.5312
"1831",36021,"0500000US36021",61570,51533,83.6982296573006,11.6,66787,4.6,495.8,150.2,0.3854
"1832",36023,"0500000US36023",46809,41250,88.1240787028136,16.4,56023,3.2,530.3,156,0.3452
"1833",36025,"0500000US36025",44308,39466,89.0719508892299,16.6,49544,5.1,473.9,158.6,0.6331
"1834",36027,"0500000US36027",295911,207251,70.0382885394595,9,81219,4.7,468.5,141,0.4207
"1835",36029,"0500000US36029",954236,693563,72.6825439409119,14.2,58121,3.2,541.5,164.5,0.414
"1836",36031,"0500000US36031",37381,34102,91.2281640405554,9.9,56763,3.6,445.6,174.8,0.3869
"1837",36033,"0500000US36033",47555,39036,82.0860056776364,17.8,50407,5.1,495,166.3,0.7073
"1838",36035,"0500000US36035",53324,47775,89.5938039156852,14.9,50482,4.8,541.8,164.3,0.501
"1839",36037,"0500000US36037",58388,51541,88.2732753305474,10.9,60524,3.5,510.4,163,0.1879
"1840",36039,"0500000US36039",47931,40490,84.4756003421585,14,53601,4.2,511,170.3,0.4159
"1841",36041,"0500000US36041",5107,4785,93.6949285294694,9.9,58675,6.1,531.4,191.6,0.3898
"1842",36043,"0500000US36043",60139,55246,91.8638487503949,13.6,54646,5,519.1,158.4,0.5322
"1843",36045,"0500000US36045",116721,96244,82.4564559933517,14,52685,5.3,565.7,175.6,0.6484
"1844",36047,"0500000US36047",2736074,1028774,37.6003719197653,20,60231,7.3,441.7,130.8,0.8153
"1845",36049,"0500000US36049",26582,25121,94.5037995636145,13.5,54524,5.5,499.9,155.1,0.2911
"1846",36051,"0500000US36051",61834,55442,89.662645146683,13.2,59510,3.2,497.1,168.1,0.3424
"1847",36053,"0500000US36053",68016,61504,90.4257821689014,9.8,61633,4.4,491.4,149.6,0.1666
"1848",36055,"0500000US36055",759443,521127,68.6196330731865,14.4,60075,3.3,504.9,153.2,0.5204
"1849",36057,"0500000US36057",49532,40209,81.1778244367278,19.8,49462,6.3,529.3,166.1,0.8306
"1850",36059,"0500000US36059",1395774,817196,58.5478737961876,5.6,116100,4.4,505.8,127.5,0.243
"1851",36061,"0500000US36061",1694251,847604,50.028242568545,15.8,86553,5.2,449.2,120.5,0.551
"1852",36063,"0500000US36063",212666,175821,82.67471057903,13.5,55522,3.3,550.5,168.4,0.3318
"1853",36065,"0500000US36065",232125,185042,79.7165320409262,15.5,56027,4,515.2,166.2,0.6946
"1854",36067,"0500000US36067",476516,353232,74.1280460677081,14.1,61359,3.7,519.2,151.4,0.5207
"1855",36069,"0500000US36069",112458,98880,87.9261590993971,8.7,64944,3.3,511.9,159,0.2315
"1856",36071,"0500000US36071",401310,248085,61.8187934514465,11.6,79944,4.8,496.2,151.8,0.5538
"1857",36073,"0500000US36073",40343,34643,85.8711548471854,13.7,52620,5.1,544,180.3,0.643
"1858",36075,"0500000US36075",117525,107264,91.2690916826207,17,55967,4.6,541.8,170.5,0.6497
"1859",36077,"0500000US36077",58524,52403,89.5410429909097,14.9,54028,4.8,487.6,147.7,0.4236
"1860",36079,"0500000US36079",97668,75406,77.2064545193922,5,104486,3.7,500.7,144.8,0.0812
"1861",36081,"0500000US36081",2405464,621475,25.8359717709348,12.2,68666,9.5,421.3,121.1,0.6201
"1862",36083,"0500000US36083",161130,126828,78.7115993297337,11.7,68991,3.7,522.5,160.3,0.343
"1863",36085,"0500000US36085",495747,295519,59.6108498891572,11.7,82783,4.3,526.2,150.1,0.4764
"1864",36087,"0500000US36087",338329,214890,63.5150992081672,13.9,93024,5.6,478.7,123.4,0.6038
"1865",36089,"0500000US36089",108505,97530,89.8852587438367,17.9,50940,6,480.5,158.5,0.7475
"1866",36091,"0500000US36091",235509,206278,87.588160112777,5.8,84291,3.3,526.1,153.4,0.0475
"1867",36093,"0500000US36093",158061,107493,68.0072883253934,11.4,65499,4.2,496.2,153.9,0.3943
"1868",36095,"0500000US36095",29714,27112,91.2431850306253,12.1,57714,3.8,459,156.1,0.4013
"1869",36097,"0500000US36097",17898,16750,93.5858755168175,15.4,52327,5.5,537.2,185.3,0.3691
"1870",36099,"0500000US36099",33814,29737,87.9428639025256,12.2,54545,8.3,526.9,168.8,0.449
"1871",36101,"0500000US36101",93584,84953,90.7772696187382,13.7,53663,5.5,484.5,168.8,0.4691
"1872",36103,"0500000US36103",1525920,1022846,67.0314302191465,6.9,101031,4.7,530.5,142,0.2146
"1873",36105,"0500000US36105",78624,56040,71.2759462759463,15.2,57426,5.6,453.9,163.4,0.7939
"1874",36107,"0500000US36107",48455,44557,91.9554225570117,10.2,62999,4.2,504.1,142.3,0.1994
"1875",36109,"0500000US36109",105740,78657,74.3871760923019,18.9,60240,3.4,429.2,143.4,0.3462
"1876",36111,"0500000US36111",181851,141728,77.9363324919852,13.8,64304,5.4,464.7,155.5,0.4704
"1877",36113,"0500000US36113",65737,59911,91.1374111991725,9.5,61024,3.9,540.6,171.4,0.1742
"1878",36115,"0500000US36115",61302,55162,89.984013572151,11.3,57258,5.5,508.3,172.1,0.4
"1879",36117,"0500000US36117",91283,80476,88.1609938323675,11.6,59449,4.2,518.3,171.7,0.3414
"1880",36119,"0500000US36119",1004457,533150,53.078429439986,8.8,96610,5.8,475.6,124.8,0.5516
"1881",36121,"0500000US36121",40531,36046,88.9343958945005,10.5,58052,4.2,545.2,163.4,0.3121
"1882",36123,"0500000US36123",24774,23264,93.9049002987003,11.9,56563,17.6,495.2,157,0.4392
"1883",37001,"0500000US37001",171415,105847,61.7489717936003,16.1,49688,11.2,494.7,171.1,0.7838
"1884",37003,"0500000US37003",36444,31284,85.8412907474481,13.6,48756,8.9,477,157.2,0.6341
"1885",37005,"0500000US37005",10888,9544,87.6561351947098,23.4,37830,11.3,407.7,143,0.6268
"1886",37007,"0500000US37007",22055,10692,48.4788029925187,19.5,40213,11.1,467.1,179.1,0.9443
"1887",37009,"0500000US37009",26577,24435,91.9403995936336,16.3,40962,12.6,441.4,163.3,0.4994
"1888",37011,"0500000US37011",17806,15746,88.4308660002246,15.1,40340,15.9,474.7,146.1,0.6446
"1889",37013,"0500000US37013",44652,29817,66.7764041924214,18.6,45212,12,419.4,174.6,0.7156
"1890",37015,"0500000US37015",17934,6339,35.3462696554031,23.2,35527,11.9,451.7,177.6,0.9385
"1891",37017,"0500000US37017",29606,16102,54.3876241302439,24.3,36173,12.9,433,164.9,0.9446
"1892",37019,"0500000US37019",136693,112307,82.1600228248703,11.8,58236,9.8,473,149.8,0.3583
"1893",37021,"0500000US37021",269452,218867,81.2267119932307,12.2,52207,10.7,471,149.6,0.3799
"1894",37023,"0500000US37023",87570,69671,79.5603517186251,18.1,44557,12.1,473.8,172.5,0.8487
